,event,mid,time,content,$new_sentiment_pre,content4dl
553144378383155200,charliehebdo,553144378383155200,1420714871.0,@Telegraph #XalapaDice,1,@USER XalapaDice
553555783544098816,charliehebdo,553555783544098816,1420812958.0,@PzFeed @spyrohh,1,@USER @USER
553559979592933376,charliehebdo,553559979592933376,1420813958.0,@CalebHowe @SkyNews Unreal to me that they have to specify that these police are armed,0,@USER @USER Unreal to me that they have to specify that these police are armed
553581401795465217,charliehebdo,553581401795465217,1420819065.0,@007LisaJones @PzFeed This isn't a game. This is war. People need to recognize it. Especially complacent Americans.,1,@USER @USER This isnt a game This is war People need to recognize it Especially complacent Americans
552830864187727876,charliehebdo,552830864187727876,1420640123.0,"Three gunmen who shot dead 12 people at the HQ of #CharlieHebdo are still on the run in Paris, police say. https://t.co/3QkWHN0kgy",1,Three gunmen who shot deadpeople at the HQ of CharlieHebdo are still on the run in Paris police say HTTPURL
553542317324632065,charliehebdo,553542317324632065,1420809747.0,@ABC Discover more image here! http://t.co/A7xwOu4X1I,1,@USER Discover more image here! HTTPURL
553489531446775808,charliehebdo,553489531446775808,1420797162.0,"@RT_com @RT Possible escape route from hostage place to small airfield 8 km.
@Ruptly http://t.co/rjo7jmWHlK",1,"@USER @USER Possible escape route from hostage place to small airfieldkm
@USER HTTPURL"
553521548683120641,charliehebdo,553521548683120641,1420804795.0,@SkyNewsBreak the French are not handling this well!,0,@USER the French are not handling this well!
553475824369012736,charliehebdo,553475824369012736,1420793894.0,Two people reportedly seriously hurt in a shootout in the hunt for the #ParisAttack gunmen http://t.co/CVcFrESdld http://t.co/8EmDi6eZL3,0,Two people reportedly seriously hurt in a shootout in the hunt for the ParisAttack gunmen HTTPURL HTTPURL
552831524639637504,charliehebdo,552831524639637504,1420640281.0,Horrifying RT @WSJ: Staff of #CharlieHebdo magazine were shot as they were in the midst of an editorial meeting. http://t.co/OJGz04r6Rr,1,Horrifying RT @USER Staff of CharlieHebdo magazine were shot as they were in the midst of an editorial meeting HTTPURL
553591939296411648,charliehebdo,553591939296411648,1420821578.0,"@SkyNewsBreak great result ,,,,no messing french love em , we would still be fucking around if happened here , PC begrade  rule the uk",1,@USER great result no messing french love em  we would still be fucking around if happened here  PC begrade  rule the uk
552830828602859521,charliehebdo,552830828602859521,1420640115.0,@Whoozley @GodlessSmeghead eww o__O,1,@USER @USER eww oO
553530798096519168,charliehebdo,553530798096519168,1420807001.0,RT @thedailybeast: BREAKING: Hostage taken at kosher deli in Paris by gunman who killed cop yesterday http://t.co/lpMHQUth0y”,1,RT @USER BREAKING Hostage taken at kosher deli in Paris by gunman who killed cop yesterday HTTPURL
552844205199228929,charliehebdo,552844205199228929,1420643304.0,@MashableNews c'est incroyable ce qui nous arrive,0,@USER cest incroyable ce qui nous arrive
553469592488931328,charliehebdo,553469592488931328,1420792408.0,@BBCWorld My support. #JeSuisCharlie http://t.co/v6dBH9iBa6,1,@USER My support JeSuisCharlie HTTPURL
553590991895429120,charliehebdo,553590991895429120,1420821352.0,"@cjwerleman @alexsandels Even if they were, must be such a boring paradise, I don't want it !",0,@USER @USER Even if they were must be such a boring paradise I dont want it !
553578619503910912,charliehebdo,553578619503910912,1420818402.0,@PzFeed Is breaking news only about violence and horrific deaths? These comprise only a slim margin of the wonders of this world,1,@USER Is breaking news only about violence and horrific deaths These comprise only a slim margin of the wonders of this world
553543146651803650,charliehebdo,553543146651803650,1420809945.0,"“@AFP: #BREAKING At least one injured in Paris kosher grocery shooting, hostage drama: sources” BEM VINDOS AO FIM DA HUMANIDADE",1,@USER BREAKING At least one injured in Paris kosher grocery shooting hostage drama sources BEM VINDOS AO FIM DA HUMANIDADE
552793299803992064,charliehebdo,552793299803992064,1420631167.0,@brianlongstaff @AlArabiya_Eng #Meltdown? Fuck off grief tourist.,0,@USER @USER Meltdown Fuck off grief tourist
553506933454680064,charliehebdo,553506933454680064,1420801311.0,RT @AFP: AFP map of the region northeast of Paris where Wednesday's massacre suspects are cornered with hostage http://t.co/Ghljv2GTYl,1,RT @USER AFP map of the region northeast of Paris where Wednesdays massacre suspects are cornered with hostage HTTPURL
552823378621788160,charliehebdo,552823378621788160,1420638339.0,"@P_Jones93 You're welcome. We must share this story, and I'm ""glad"" to translate it for you.",1,"@USER Youre welcome We must share this story and Im ""glad"" to translate it for you"
553589229515591680,charliehebdo,553589229515591680,1420820932.0,@WSJ haven't we heard that about four times already in the past two days?,1,@USER havent we heard that about four times already in the past two days
553587926349905921,charliehebdo,553587926349905921,1420820621.0,@euronews enfin un bon châtiment,1,@USER enfin un bon châtiment
552992667882500096,charliehebdo,552992667882500096,1420678700.0,"“@HuffPostCanada: ""Banksy"" reacts to #CharlieHebdo attack with poignant drawing http://t.co/tKAJg1l1kY http://t.co/Y27XE7mUEQ” genius",1,"@USER ""Banksy"" reacts to CharlieHebdo attack with poignant drawing HTTPURL HTTPURL genius"
553490306919055360,charliehebdo,553490306919055360,1420797347.0,@BBCBreaking @blondeafro kudos to the chap moonwalking at the back,1,@USER @USER kudos to the chap moonwalking at the back
552792976267960321,charliehebdo,552792976267960321,1420631090.0,@LibyaLiberty @MrTickle3 @David_Cameron when are you going to tackle the elephant in the room?!,0,@USER @USER @USER when are you going to tackle the elephant in the room!
553141155089498112,charliehebdo,553141155089498112,1420714102.0,"@ProfDrWeishaupt @NBCNews You are kidding? Isn't it, blaming the victim? Sure! U don't like something someone says so u kill him?",0,@USER @USER You are kidding Isnt it blaming the victim Sure! U dont like something someone says so u kill him
552831163040288769,charliehebdo,552831163040288769,1420640195.0,"@indiapremi @AgnesCPoirier  Please do not make me laugh, tu me fais trop rire.",0,@USER @USER  Please do not make me laugh tu me fais trop rire
553588231238090752,charliehebdo,553588231238090752,1420820694.0,“@cnnbrk: Police taking people out of #Paris grocery where hostages were being held. http://t.co/oKpNmBXjKl”,0,@USER Police taking people out of Paris grocery where hostages were being held HTTPURL
553574076955242497,charliehebdo,553574076955242497,1420817319.0,“@AP: BREAKING: Paris police: Market gunman threatens to kill hostages if police storm terrorist brothers.”,0,@USER BREAKING Paris police Market gunman threatens to kill hostages if police storm terrorist brothers
553538414466043904,charliehebdo,553538414466043904,1420808816.0,@Sammijane69I @SkyNews And bullet proof vests etc even though they supposedly want to go out as martyrs!,0,@USER @USER And bullet proof vests etc even though they supposedly want to go out as martyrs!
553537152454508544,charliehebdo,553537152454508544,1420808516.0,@BobbiStorm Why is it important that there is women and children held?,0,@USER Why is it important that there is women and children held
553486309684420608,charliehebdo,553486309684420608,1420796394.0,"“@nytimes: Breaking News: Reports of Gunfire and Hostage in Search for Suspects in Paris Attack
http://t.co/ECmxKTy9vK”The end is close!!",1,"@USER Breaking News Reports of Gunfire and Hostage in Search for Suspects in Paris Attack
HTTPURL end is close!!"
553575543757471744,charliehebdo,553575543757471744,1420817669.0,@RT_com Mohammed is that Guy who promotes murdering women+children in the name of Peace....,0,@USER Mohammed is that Guy who promotes murdering womenchildren in the name of Peace
552870036797673472,charliehebdo,552870036797673472,1420649463.0,@mathieuvonrohr It is getting close to the time to start shooting Muslims out of hand. Cull the herd.,0,@USER It is getting close to the time to start shooting Muslims out of hand Cull the herd
553575105171697664,charliehebdo,553575105171697664,1420817564.0,"@peoplemag More Manic, Malevolent, Muzzie Murder &amp; Mayhem. That's your headline. But keep profiling the Tea Party  &amp; not terrorists. lol",0,@USER More Manic Malevolent Muzzie Murder amp Mayhem Thats your headline But keep profiling the Tea Party  amp not terrorists lol
553488609329049601,charliehebdo,553488609329049601,1420796942.0,“@Telegraph: Gendarmerie arrive at the hostage taking in Dammartin-en-Goele. Latest: http://t.co/Xmk1EEhKiN http://t.co/GAl30CDo0o”,1,@USER Gendarmerie arrive at the hostage taking in DammartinenGoele Latest HTTPURL HTTPURL
553137472285462528,charliehebdo,553137472285462528,1420713224.0,@SkyNews https://t.co/q4pFnxlCJf,1,@USER HTTPURL
553547889696604161,charliehebdo,553547889696604161,1420811075.0,“@AP: BREAKING: Police: Hostage-taker at Paris market is suspect in slaying of policewoman a day earlier.”,0,@USER BREAKING Police Hostagetaker at Paris market is suspect in slaying of policewoman a day earlier
552797134052134912,charliehebdo,552797134052134912,1420632081.0,Perhaps arming religious fanatics just across Med Sea in Libya &amp; Syria wasn't such a great idea after all? @marcburleigh @timothy_stanley,0,Perhaps arming religious fanatics just across Med Sea in Libya amp Syria wasnt such a great idea after all @USER @USER
552832169182101506,charliehebdo,552832169182101506,1420640434.0,@AgnesCPoirier @RamraoKP_ http://t.co/HrfW1vSKWm,1,@USER @USER HTTPURL
553568091980824576,charliehebdo,553568091980824576,1420815892.0,@maryyasmine @ABC @VeraSweeney Thanks. I think posing these situations in context helps us better understand. We are far away. #Peace #paris,1,@USER @USER @USER Thanks I think posing these situations in context helps us better understand We are far away Peace paris
553189155912441856,charliehebdo,553189155912441856,1420725547.0,@AhamedKMB never care of haters. Just think of that image. That clearly has a message.,1,@USER never care of haters Just think of that image That clearly has a message
553590115441082368,charliehebdo,553590115441082368,1420821143.0,“@AFP: #BREAKING Killed Charlie Hebdo suspects came out firing on security forces: source” - Went well for them.,1,@USER BREAKING Killed Charlie Hebdo suspects came out firing on security forces source  Went well for them
552791199967629312,charliehebdo,552791199967629312,1420630667.0,@marcburleigh @clochette31000 Islam religion of peace(,1,@USER @USER Islam religion of peace(
553196247319064576,charliehebdo,553196247319064576,1420727237.0,@juliamacfarlane how about the story that friends of the third suspect Hamyd saw him in class 230km away during the attack,0,@USER how about the story that friends of the third suspect Hamyd saw him in class 230km away during the attack
553495891877715968,charliehebdo,553495891877715968,1420798678.0,"Shit got serious “@BBCBreaking: #CharlieHebdo:
- 2 gunmen believed holed up in building
- reports of 1 hostage 
- Shots fired in car chase""",0,"Shit got serious @USER CharlieHebdo
gunmen believed holed up in building
 reports ofhostage 
 Shots fired in car chase"""
553038064256159744,charliehebdo,553038064256159744,1420689524.0,@spacepeopleman @World_newsstand @doubtinggaurav but IS people of Syria are not reading English translation but they still support,1,@USER @USER @USER but IS people of Syria are not reading English translation but they still support
553586094605103105,charliehebdo,553586094605103105,1420820184.0,"@ABC IN THEIR LANGUAGE, IF IN FACT THEY ARE 'COMICS' THAT ENJOY WRITING ABOUT TERRORISM (IN A POSITION LIGHT DID SHE SAY??) THAN QUESTION",0,@USER IN THEIR LANGUAGE IF IN FACT THEY ARE COMICS THAT ENJOY WRITING ABOUT TERRORISM (IN A POSITION LIGHT DID SHE SAY) THAN QUESTION
552884535478591489,charliehebdo,552884535478591489,1420652920.0,“@ivanapreiss: @peterallenparis @rascouet To hell with the lynch rhetoric. Muslims and fundamentalists have nothing in common.” EXCEPT ISLAM,0,@USER @USER @USER To hell with the lynch rhetoric Muslims and fundamentalists have nothing in common EXCEPT ISLAM
553540496560513024,charliehebdo,553540496560513024,1420809313.0,@halfnelson1973 @cnnbrk French Police should smear pork gat onto their bullets,0,@USER @USER French Police should smear pork gat onto their bullets
553589797630246912,charliehebdo,553589797630246912,1420821067.0,“@AFP: #BREAKING Killed Charlie Hebdo suspects came out firing on security forces: source”,0,@USER BREAKING Killed Charlie Hebdo suspects came out firing on security forces source
553556371275542530,charliehebdo,553556371275542530,1420813098.0,“@AFP: #BREAKING Paris hostage-taker 'knows' one Charlie Hebdo killer: source” WHAT THE HELL...?,0,@USER BREAKING Paris hostagetaker knows one Charlie Hebdo killer source WHAT THE HELL
552798887644516352,charliehebdo,552798887644516352,1420632499.0,"@AP According to President of Turkey;  R.T. Erdogan..EU, Israel and US is biggest enemy..All political dissidents is enemy.",0,@USER According to President of Turkey  RT ErdoganEU Israel and US is biggest enemyAll political dissidents is enemy
